date_id,date,day,month,year,quarter,weekday
1382,2017-07-23,20170723,201707,2017,2017Q3,Sunday
1383,2017-07-24,20170724,201707,2017,2017Q3,Monday
1384,2017-07-25,20170725,201707,2017,2017Q3,Tuesday
1385,2017-07-26,20170726,201707,2017,2017Q3,Wednesday
1386,2017-07-27,20170727,201707,2017,2017Q3,Thursday
1387,2017-07-28,20170728,201707,2017,2017Q3,Friday
1388,2017-07-29,20170729,201707,2017,2017Q3,Saturday
1389,2017-07-30,20170730,201707,2017,2017Q3,Sunday
1390,2017-07-31,20170731,201707,2017,2017Q3,Monday
1391,2017-08-01,20170801,201708,2017,2017Q3,Tuesday
1392,2017-08-02,20170802,201708,2017,2017Q3,Wednesday
1393,2017-08-03,20170803,201708,2017,2017Q3,Thursday
1394,2017-08-04,20170804,201708,2017,2017Q3,Friday
1395,2017-08-05,20170805,201708,2017,2017Q3,Saturday
1396,2017-08-06,20170806,201708,2017,2017Q3,Sunday
1397,2017-08-07,20170807,201708,2017,2017Q3,Monday
1398,2017-08-08,20170808,201708,2017,2017Q3,Tuesday
1399,2017-08-09,20170809,201708,2017,2017Q3,Wednesday
1400,2017-08-10,20170810,201708,2017,2017Q3,Thursday
1401,2017-08-11,20170811,201708,2017,2017Q3,Friday
1402,2017-08-12,20170812,201708,2017,2017Q3,Saturday
1403,2017-08-13,20170813,201708,2017,2017Q3,Sunday
1404,2017-08-14,20170814,201708,2017,2017Q3,Monday
1405,2017-08-15,20170815,201708,2017,2017Q3,Tuesday
1406,2017-08-16,20170816,201708,2017,2017Q3,Wednesday
1407,2017-08-17,20170817,201708,2017,2017Q3,Thursday
1408,2017-08-18,20170818,201708,2017,2017Q3,Friday
1409,2017-08-19,20170819,201708,2017,2017Q3,Saturday
1410,2017-08-20,20170820,201708,2017,2017Q3,Sunday
1411,2017-08-21,20170821,201708,2017,2017Q3,Monday
1412,2017-08-22,20170822,201708,2017,2017Q3,Tuesday
1413,2017-08-23,20170823,201708,2017,2017Q3,Wednesday
1414,2017-08-24,20170824,201708,2017,2017Q3,Thursday
1415,2017-08-25,20170825,201708,2017,2017Q3,Friday
1416,2017-08-26,20170826,201708,2017,2017Q3,Saturday
1417,2017-08-27,20170827,201708,2017,2017Q3,Sunday
1418,2017-08-28,20170828,201708,2017,2017Q3,Monday
1419,2017-08-29,20170829,201708,2017,2017Q3,Tuesday
1420,2017-08-30,20170830,201708,2017,2017Q3,Wednesday
1421,2017-08-31,20170831,201708,2017,2017Q3,Thursday
1422,2017-09-01,20170901,201709,2017,2017Q3,Friday
1423,2017-09-02,20170902,201709,2017,2017Q3,Saturday
1424,2017-09-03,20170903,201709,2017,2017Q3,Sunday
1425,2017-09-04,20170904,201709,2017,2017Q3,Monday
1426,2017-09-05,20170905,201709,2017,2017Q3,Tuesday
1427,2017-09-06,20170906,201709,2017,2017Q3,Wednesday
1428,2017-09-07,20170907,201709,2017,2017Q3,Thursday
1429,2017-09-08,20170908,201709,2017,2017Q3,Friday
1430,2017-09-09,20170909,201709,2017,2017Q3,Saturday
1431,2017-09-10,20170910,201709,2017,2017Q3,Sunday
1432,2017-09-11,20170911,201709,2017,2017Q3,Monday
1433,2017-09-12,20170912,201709,2017,2017Q3,Tuesday
1434,2017-09-13,20170913,201709,2017,2017Q3,Wednesday
1435,2017-09-14,20170914,201709,2017,2017Q3,Thursday
1436,2017-09-15,20170915,201709,2017,2017Q3,Friday
1437,2017-09-16,20170916,201709,2017,2017Q3,Saturday
1438,2017-09-17,20170917,201709,2017,2017Q3,Sunday
1439,2017-09-18,20170918,201709,2017,2017Q3,Monday
1440,2017-09-19,20170919,201709,2017,2017Q3,Tuesday
1441,2017-09-20,20170920,201709,2017,2017Q3,Wednesday
1442,2017-09-21,20170921,201709,2017,2017Q3,Thursday
1443,2017-09-22,20170922,201709,2017,2017Q3,Friday
1444,2017-09-23,20170923,201709,2017,2017Q3,Saturday
1445,2017-09-24,20170924,201709,2017,2017Q3,Sunday
1446,2017-09-25,20170925,201709,2017,2017Q3,Monday
1447,2017-09-26,20170926,201709,2017,2017Q3,Tuesday
1448,2017-09-27,20170927,201709,2017,2017Q3,Wednesday
1449,2017-09-28,20170928,201709,2017,2017Q3,Thursday
1450,2017-09-29,20170929,201709,2017,2017Q3,Friday
1451,2017-09-30,20170930,201709,2017,2017Q3,Saturday
1452,2017-10-01,20171001,201710,2017,2017Q4,Sunday
1453,2017-10-02,20171002,201710,2017,2017Q4,Monday
1454,2017-10-03,20171003,201710,2017,2017Q4,Tuesday
1455,2017-10-04,20171004,201710,2017,2017Q4,Wednesday
1456,2017-10-05,20171005,201710,2017,2017Q4,Thursday
1457,2017-10-06,20171006,201710,2017,2017Q4,Friday
1458,2017-10-07,20171007,201710,2017,2017Q4,Saturday
1459,2017-10-08,20171008,201710,2017,2017Q4,Sunday
1460,2017-10-09,20171009,201710,2017,2017Q4,Monday
1461,2017-10-10,20171010,201710,2017,2017Q4,Tuesday
1462,2017-10-11,20171011,201710,2017,2017Q4,Wednesday
1463,2017-10-12,20171012,201710,2017,2017Q4,Thursday
1464,2017-10-13,20171013,201710,2017,2017Q4,Friday
1465,2017-10-14,20171014,201710,2017,2017Q4,Saturday
1466,2017-10-15,20171015,201710,2017,2017Q4,Sunday
1467,2017-10-16,20171016,201710,2017,2017Q4,Monday
1468,2017-10-17,20171017,201710,2017,2017Q4,Tuesday
1469,2017-10-18,20171018,201710,2017,2017Q4,Wednesday
1470,2017-10-19,20171019,201710,2017,2017Q4,Thursday
1471,2017-10-20,20171020,201710,2017,2017Q4,Friday
1472,2017-10-21,20171021,201710,2017,2017Q4,Saturday
1473,2017-10-22,20171022,201710,2017,2017Q4,Sunday
1474,2017-10-23,20171023,201710,2017,2017Q4,Monday
1475,2017-10-24,20171024,201710,2017,2017Q4,Tuesday
1476,2017-10-25,20171025,201710,2017,2017Q4,Wednesday
1477,2017-10-26,20171026,201710,2017,2017Q4,Thursday
1478,2017-10-27,20171027,201710,2017,2017Q4,Friday
1479,2017-10-28,20171028,201710,2017,2017Q4,Saturday
1480,2017-10-29,20171029,201710,2017,2017Q4,Sunday
1481,2017-10-30,20171030,201710,2017,2017Q4,Monday
1482,2017-10-31,20171031,201710,2017,2017Q4,Tuesday
1483,2017-11-01,20171101,201711,2017,2017Q4,Wednesday
1484,2017-11-02,20171102,201711,2017,2017Q4,Thursday
1485,2017-11-03,20171103,201711,2017,2017Q4,Friday
1486,2017-11-04,20171104,201711,2017,2017Q4,Saturday
1487,2017-11-05,20171105,201711,2017,2017Q4,Sunday
1488,2017-11-06,20171106,201711,2017,2017Q4,Monday
1489,2017-11-07,20171107,201711,2017,2017Q4,Tuesday
1490,2017-11-08,20171108,201711,2017,2017Q4,Wednesday
1491,2017-11-09,20171109,201711,2017,2017Q4,Thursday
1492,2017-11-10,20171110,201711,2017,2017Q4,Friday
1493,2017-11-11,20171111,201711,2017,2017Q4,Saturday
1494,2017-11-12,20171112,201711,2017,2017Q4,Sunday
1495,2017-11-13,20171113,201711,2017,2017Q4,Monday
1496,2017-11-14,20171114,201711,2017,2017Q4,Tuesday
1497,2017-11-15,20171115,201711,2017,2017Q4,Wednesday
1498,2017-11-16,20171116,201711,2017,2017Q4,Thursday
1499,2017-11-17,20171117,201711,2017,2017Q4,Friday
1500,2017-11-18,20171118,201711,2017,2017Q4,Saturday
1501,2017-11-19,20171119,201711,2017,2017Q4,Sunday
1502,2017-11-20,20171120,201711,2017,2017Q4,Monday
1503,2017-11-21,20171121,201711,2017,2017Q4,Tuesday
1504,2017-11-22,20171122,201711,2017,2017Q4,Wednesday
1505,2017-11-23,20171123,201711,2017,2017Q4,Thursday
1506,2017-11-24,20171124,201711,2017,2017Q4,Friday
1507,2017-11-25,20171125,201711,2017,2017Q4,Saturday
1508,2017-11-26,20171126,201711,2017,2017Q4,Sunday
1509,2017-11-27,20171127,201711,2017,2017Q4,Monday
1510,2017-11-28,20171128,201711,2017,2017Q4,Tuesday
1511,2017-11-29,20171129,201711,2017,2017Q4,Wednesday
1512,2017-11-30,20171130,201711,2017,2017Q4,Thursday
1513,2017-12-01,20171201,201712,2017,2017Q4,Friday
1514,2017-12-02,20171202,201712,2017,2017Q4,Saturday
1515,2017-12-03,20171203,201712,2017,2017Q4,Sunday
1516,2017-12-04,20171204,201712,2017,2017Q4,Monday
1517,2017-12-05,20171205,201712,2017,2017Q4,Tuesday
1518,2017-12-06,20171206,201712,2017,2017Q4,Wednesday
1519,2017-12-07,20171207,201712,2017,2017Q4,Thursday
1520,2017-12-08,20171208,201712,2017,2017Q4,Friday
1521,2017-12-09,20171209,201712,2017,2017Q4,Saturday
1522,2017-12-10,20171210,201712,2017,2017Q4,Sunday
1523,2017-12-11,20171211,201712,2017,2017Q4,Monday
1524,2017-12-12,20171212,201712,2017,2017Q4,Tuesday
1525,2017-12-13,20171213,201712,2017,2017Q4,Wednesday
1526,2017-12-14,20171214,201712,2017,2017Q4,Thursday
1527,2017-12-15,20171215,201712,2017,2017Q4,Friday
1528,2017-12-16,20171216,201712,2017,2017Q4,Saturday
1529,2017-12-17,20171217,201712,2017,2017Q4,Sunday
1530,2017-12-18,20171218,201712,2017,2017Q4,Monday
1531,2017-12-19,20171219,201712,2017,2017Q4,Tuesday
1532,2017-12-20,20171220,201712,2017,2017Q4,Wednesday
1533,2017-12-21,20171221,201712,2017,2017Q4,Thursday
1534,2017-12-22,20171222,201712,2017,2017Q4,Friday
1535,2017-12-23,20171223,201712,2017,2017Q4,Saturday
1536,2017-12-24,20171224,201712,2017,2017Q4,Sunday
1537,2017-12-25,20171225,201712,2017,2017Q4,Monday
1538,2017-12-26,20171226,201712,2017,2017Q4,Tuesday
1539,2017-12-27,20171227,201712,2017,2017Q4,Wednesday
1540,2017-12-28,20171228,201712,2017,2017Q4,Thursday
1541,2017-12-29,20171229,201712,2017,2017Q4,Friday
1542,2017-12-30,20171230,201712,2017,2017Q4,Saturday
1543,2017-12-31,20171231,201712,2017,2017Q4,Sunday
1544,2018-01-01,20180101,201801,2018,2018Q1,Monday
1545,2018-01-02,20180102,201801,2018,2018Q1,Tuesday
1546,2018-01-03,20180103,201801,2018,2018Q1,Wednesday
1547,2018-01-04,20180104,201801,2018,2018Q1,Thursday
1548,2018-01-05,20180105,201801,2018,2018Q1,Friday
1549,2018-01-06,20180106,201801,2018,2018Q1,Saturday
1550,2018-01-07,20180107,201801,2018,2018Q1,Sunday
1551,2018-01-08,20180108,201801,2018,2018Q1,Monday
1552,2018-01-09,20180109,201801,2018,2018Q1,Tuesday
1553,2018-01-10,20180110,201801,2018,2018Q1,Wednesday
1554,2018-01-11,20180111,201801,2018,2018Q1,Thursday
1555,2018-01-12,20180112,201801,2018,2018Q1,Friday
1556,2018-01-13,20180113,201801,2018,2018Q1,Saturday
1557,2018-01-14,20180114,201801,2018,2018Q1,Sunday
1558,2018-01-15,20180115,201801,2018,2018Q1,Monday
1559,2018-01-16,20180116,201801,2018,2018Q1,Tuesday
1560,2018-01-17,20180117,201801,2018,2018Q1,Wednesday
1561,2018-01-18,20180118,201801,2018,2018Q1,Thursday
1562,2018-01-19,20180119,201801,2018,2018Q1,Friday
1563,2018-01-20,20180120,201801,2018,2018Q1,Saturday
1564,2018-01-21,20180121,201801,2018,2018Q1,Sunday
1565,2018-01-22,20180122,201801,2018,2018Q1,Monday
1566,2018-01-23,20180123,201801,2018,2018Q1,Tuesday
1567,2018-01-24,20180124,201801,2018,2018Q1,Wednesday
1568,2018-01-25,20180125,201801,2018,2018Q1,Thursday
1569,2018-01-26,20180126,201801,2018,2018Q1,Friday
1570,2018-01-27,20180127,201801,2018,2018Q1,Saturday
1571,2018-01-28,20180128,201801,2018,2018Q1,Sunday
1572,2018-01-29,20180129,201801,2018,2018Q1,Monday
1573,2018-01-30,20180130,201801,2018,2018Q1,Tuesday
1574,2018-01-31,20180131,201801,2018,2018Q1,Wednesday
1575,2018-02-01,20180201,201802,2018,2018Q1,Thursday
1576,2018-02-02,20180202,201802,2018,2018Q1,Friday
1577,2018-02-03,20180203,201802,2018,2018Q1,Saturday
1578,2018-02-04,20180204,201802,2018,2018Q1,Sunday
1579,2018-02-05,20180205,201802,2018,2018Q1,Monday
1580,2018-02-06,20180206,201802,2018,2018Q1,Tuesday
1581,2018-02-07,20180207,201802,2018,2018Q1,Wednesday
1582,2018-02-08,20180208,201802,2018,2018Q1,Thursday
1583,2018-02-09,20180209,201802,2018,2018Q1,Friday
1584,2018-02-10,20180210,201802,2018,2018Q1,Saturday
1585,2018-02-11,20180211,201802,2018,2018Q1,Sunday
1586,2018-02-12,20180212,201802,2018,2018Q1,Monday
1587,2018-02-13,20180213,201802,2018,2018Q1,Tuesday
1588,2018-02-14,20180214,201802,2018,2018Q1,Wednesday
1589,2018-02-15,20180215,201802,2018,2018Q1,Thursday
1590,2018-02-16,20180216,201802,2018,2018Q1,Friday
1591,2018-02-17,20180217,201802,2018,2018Q1,Saturday
1592,2018-02-18,20180218,201802,2018,2018Q1,Sunday
1593,2018-02-19,20180219,201802,2018,2018Q1,Monday
1594,2018-02-20,20180220,201802,2018,2018Q1,Tuesday
1595,2018-02-21,20180221,201802,2018,2018Q1,Wednesday
1596,2018-02-22,20180222,201802,2018,2018Q1,Thursday
1597,2018-02-23,20180223,201802,2018,2018Q1,Friday
1598,2018-02-24,20180224,201802,2018,2018Q1,Saturday
1599,2018-02-25,20180225,201802,2018,2018Q1,Sunday
1600,2018-02-26,20180226,201802,2018,2018Q1,Monday
1601,2018-02-27,20180227,201802,2018,2018Q1,Tuesday
1602,2018-02-28,20180228,201802,2018,2018Q1,Wednesday
1603,2018-03-01,20180301,201803,2018,2018Q1,Thursday
1604,2018-03-02,20180302,201803,2018,2018Q1,Friday
1605,2018-03-03,20180303,201803,2018,2018Q1,Saturday
1606,2018-03-04,20180304,201803,2018,2018Q1,Sunday
1607,2018-03-05,20180305,201803,2018,2018Q1,Monday
1608,2018-03-06,20180306,201803,2018,2018Q1,Tuesday
1609,2018-03-07,20180307,201803,2018,2018Q1,Wednesday
1610,2018-03-08,20180308,201803,2018,2018Q1,Thursday
1611,2018-03-09,20180309,201803,2018,2018Q1,Friday
1612,2018-03-10,20180310,201803,2018,2018Q1,Saturday
1613,2018-03-11,20180311,201803,2018,2018Q1,Sunday
1614,2018-03-12,20180312,201803,2018,2018Q1,Monday
1615,2018-03-13,20180313,201803,2018,2018Q1,Tuesday
1616,2018-03-14,20180314,201803,2018,2018Q1,Wednesday
1617,2018-03-15,20180315,201803,2018,2018Q1,Thursday
1618,2018-03-16,20180316,201803,2018,2018Q1,Friday
1619,2018-03-17,20180317,201803,2018,2018Q1,Saturday
1620,2018-03-18,20180318,201803,2018,2018Q1,Sunday
1621,2018-03-19,20180319,201803,2018,2018Q1,Monday
1622,2018-03-20,20180320,201803,2018,2018Q1,Tuesday
1623,2018-03-21,20180321,201803,2018,2018Q1,Wednesday
1624,2018-03-22,20180322,201803,2018,2018Q1,Thursday
1625,2018-03-23,20180323,201803,2018,2018Q1,Friday
1626,2018-03-24,20180324,201803,2018,2018Q1,Saturday
1627,2018-03-25,20180325,201803,2018,2018Q1,Sunday
1628,2018-03-26,20180326,201803,2018,2018Q1,Monday
1629,2018-03-27,20180327,201803,2018,2018Q1,Tuesday
1630,2018-03-28,20180328,201803,2018,2018Q1,Wednesday
1631,2018-03-29,20180329,201803,2018,2018Q1,Thursday
1632,2018-03-30,20180330,201803,2018,2018Q1,Friday
1633,2018-03-31,20180331,201803,2018,2018Q1,Saturday
